Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Lighting Electric Power (kW),HVAC Heating Electric Power (kW),PV Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),Battery Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 13:50:00,-1.5428551996375115,0.3081800016082661,0.10079262547063812,0.10290930816087102,0.09618683875153311,-2.457837701621836,0.3914622243665771,0.05,0.2744241307053432,0.09507270548414083,0.005719919986497294,0.0,51.66640546952085,0.17781905519735866,20.6880975989646,0
2018-01-01 14:00:00,-1.5309665436498179,0.30218512572673717,0.12205870307031566,0.10452437304441674,0.09451167656920513,-2.452820745737442,0.38346905652453855,0.05,0.28934909594946356,0.09341694672477417,0.028641756345541485,0.0,51.66640546952085,0.18222758979590178,20.6880975989646,0
2018-01-01 14:10:00,-1.5125537740819743,0.30218512572673717,0.1206889982136651,0.10452437304441674,0.0930791750926114,-2.4439731307928514,0.38346905652453855,0.05,0.30034675204931016,0.09200103792937651,0.028687960284288584,0.0,51.66535875588706,0.18687562628052695,20.687143588674488,0
2018-01-01 14:20:00,-1.5220448313852268,0.30218512572673717,0.09618505395585521,0.10452437304441674,0.0914784329999274,-2.4311406604966024,0.38346905652453855,0.05,0.27962396654249266,0.09041883725089349,0.005766216704961722,0.0,51.66535664600843,0.19170012939649836,20.687143588674488,0
2018-01-01 14:30:00,-0.9641169892515904,0.30218512572673717,0.09354923659536288,0.10452437304441674,0.08885829450141629,-1.8417391278439212,0.38346905652453855,0.05,0.25077041452195914,0.08782904784695972,0.005720188748403157,0.0,51.66640335540549,0.19619213364918558,20.687143588674488,0
2018-01-01 14:40:00,-0.9431958194207091,0.30218512572673717,0.09321864531899707,0.10452437304441674,0.08852392261798854,-1.8419826648533053,0.38346905652453855,0.05,0.2722694932456524,0.08749854899693074,0.005720096322066324,0.0,51.66640545724799,0.20022108246924938,20.687143588674488,0
2018-01-01 14:50:00,-1.216889658987637,0.30218512572673717,0.0925098119780885,0.10452437304441674,0.08780678282413727,-1.8426898713807298,0.38346905652453855,0.05,0.0,0.08678971584161828,0.005720096136470225,0.0,51.666405461468585,0.20459508262548737,20.687143588674488,0
2018-01-01 15:00:00,-1.1952279925658273,0.31351741341824757,0.09159237473664983,0.11408951338157977,0.0868785943654029,-1.8447748737593626,0.39857877344655246,0.05,0.0,0.08587227860055267,0.0057200961360971605,0.0,51.66640546147706,0.20459508262548737,20.687143588674488,0
2018-01-01 15:10:00,-1.2020016557791713,0.31351741341824757,0.0897056371295051,0.11408951338157977,0.08497046658013024,-1.8496404091874339,0.39857877344655246,0.05,0.0,0.0839862526815187,0.005719384447986405,0.0,51.66640546147707,0.20459508262548737,20.691005782551475,0
2018-01-01 15:20:00,-1.2132202342547547,0.31351741341824757,0.08841790790303185,0.11408951338157977,0.08366764822263525,-1.8595561693055223,0.39857877344655246,0.05,0.0,0.08269852488414911,0.005719383018882736,0.0,51.666405493975944,0.20459508262548737,20.69100578255147,0
