Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),HVAC Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 22:00:00,0.7175301978300247,0.2798360701269547,0.17804594594594594,0.05,0.18013242187500003,0.35367031572482865,0.13372746023019602,0.17804594594594594,0.0,0.0,50.26520326756428,20.32534168368228,-0.05235511580005703
2025-01-01 23:00:00,0.5965604985959724,0.25419969416943516,0.2075464743072817,0.05,0.16297695312500002,0.3194884811148025,0.06409506435616996,0.16108918918918919,0.04645728511809253,0.0,50.550264025750764,20.278724061377435,-0.06343923459860949
2025-01-02 00:00:00,0.4892292739609717,0.19509219025298075,0.17804594594594594,0.05,0.18013242187500003,0.2406784758928633,0.018418376193108415,0.17804594594594594,0.0,0.0,51.09452720812407,20.37259597607872,-0.04419761855213711
2025-01-02 01:00:00,0.4933709350867925,0.18694113132952214,0.1950027027027027,0.05,0.19728789062500005,0.22981039732825184,0.016272647133540527,0.1950027027027027,0.0,0.0,50.2443102500982,20.276274393269627,-0.0593944996775706
2025-01-02 02:00:00,0.43245017569972916,0.18628366725797474,0.17436845831913114,0.05,0.13724375000000003,0.22893377856618863,0.016272647133540527,0.13565405405405404,0.03871440426507711,0.0,50.662081291519414,20.345396503378698,-0.04882124669816162
2025-01-02 03:00:00,0.500195431937666,0.18562620318642734,0.20348108108108107,0.05,0.20586562500000002,0.2280571598041254,0.016272647133540527,0.20348108108108107,0.0,0.0,51.67127249289352,20.324778627374567,-0.05659695032288573
2025-01-02 04:00:00,0.4306969381756027,0.1849687391148799,0.13565405405405404,0.05,0.13724375000000003,0.22718054104206215,0.016272647133540527,0.13565405405405404,0.0,0.0,50.89968771955219,20.33810103599864,-0.04601321190942862
2025-01-02 05:00:00,0.4983695418594741,0.1849687391148799,0.20348108108108107,0.05,0.20586562500000002,0.22718054104206215,0.015323375817411848,0.20348108108108107,0.0,0.0,50.00490034858135,20.341882263064424,-0.05663874873676343
2025-01-02 06:00:00,0.5230120387352873,0.22225292254714824,0.22156124096258664,0.05,0.145821484375,0.27689278561841996,0.05029776874186741,0.14413243243243243,0.07742880853015421,0.0,50.82625046745953,20.263577073084548,-0.06646129256652984
2025-01-02 07:00:00,0.6664168032721195,0.2764962943284788,0.177310448420583,0.05,0.17155468750000002,0.34921728132686064,0.09564483444525887,0.16956756756756755,0.007742880853015421,0.0,51.224894056772854,20.362160941718848,-0.039925330581103265
